datetime,open,high,low,close,volume
2025-06-05 14:32:00,316.610107421875,316.7149963378906,315.5,315.8299865722656,543859
2025-06-05 14:33:00,315.760009765625,316.2499084472656,315.57000732421875,316.0,325017
2025-06-05 14:34:00,316.0299072265625,316.0799865722656,315.3299865722656,315.6199951171875,313327
2025-06-05 14:35:00,315.57000732421875,316.25,314.7331848144531,315.3699951171875,615237
2025-06-05 14:36:00,315.3100891113281,316.1199035644531,314.55010986328125,315.9549865722656,413746
2025-06-05 14:37:00,316.0,316.8699951171875,315.8114013671875,316.5950012207031,434426
2025-06-05 14:38:00,316.6600036621094,317.29998779296875,316.25,316.88299560546875,372431
2025-06-05 14:39:00,316.8399963378906,317.0061950683594,316.32000732421875,316.41259765625,261071
2025-06-05 14:40:00,316.44500732421875,316.510009765625,315.80999755859375,316.3450012207031,302401
2025-06-05 14:41:00,316.2900085449219,317.4399108886719,316.0801086425781,317.18499755859375,319096
2025-06-05 14:42:00,317.2099914550781,318.12939453125,317.1000061035156,317.31500244140625,478969
2025-06-05 14:43:00,317.239990234375,317.510009765625,317.0199890136719,317.0899963378906,234429
2025-06-05 14:44:00,317.1600036621094,317.5799865722656,317.0199890136719,317.5032043457031,261219
2025-06-05 14:45:00,317.4880065917969,317.739990234375,317.2200012207031,317.4949951171875,252305
2025-06-05 14:46:00,317.44000244140625,318.6000061035156,317.4100036621094,318.0643005371094,493348
2025-06-05 14:47:00,318.1199951171875,318.4800109863281,317.67999267578125,318.0,243319
2025-06-05 14:48:00,318.05999755859375,318.55999755859375,317.9425048828125,318.25,314855
2025-06-05 14:49:00,318.25,318.25,317.3299865722656,317.4100036621094,352877
2025-06-05 14:50:00,317.44000244140625,318.45001220703125,317.3800048828125,318.4219970703125,319421
2025-06-05 14:51:00,318.4100036621094,318.79998779296875,317.9700927734375,318.127685546875,303440
2025-06-05 14:52:00,318.2193908691406,318.2991027832031,317.46099853515625,317.8999938964844,233095
2025-06-05 14:53:00,317.88909912109375,318.30999755859375,317.8763122558594,318.2799987792969,166249
2025-06-05 14:54:00,318.24359130859375,318.5199890136719,318.0400085449219,318.3550109863281,187202
2025-06-05 14:55:00,318.3500061035156,319.1099853515625,318.2654113769531,318.9549865722656,372674
2025-06-05 14:56:00,318.9765930175781,319.47979736328125,318.5799865722656,319.42529296875,392537
2025-06-05 14:57:00,319.47100830078125,319.539306640625,319.0375061035156,319.19000244140625,360530
2025-06-05 14:58:00,319.1499938964844,319.4762878417969,318.8800048828125,319.45001220703125,287755
2025-06-05 14:59:00,319.2900085449219,319.3891906738281,319.19000244140625,319.2200927734375,253701
2025-06-05 15:00:00,319.2200012207031,319.3299865722656,318.70001220703125,318.8900146484375,273467
2025-06-05 15:01:00,318.94781494140625,319.54998779296875,318.8599853515625,319.3500061035156,256038
2025-06-05 15:02:00,319.4289855957031,319.44000244140625,319.04998779296875,319.2250061035156,159407
2025-06-05 15:03:00,319.29998779296875,319.67999267578125,319.106689453125,319.1416931152344,258776
2025-06-05 15:04:00,319.1448059082031,319.2305908203125,318.54998779296875,318.9200134277344,312866
2025-06-05 15:05:00,318.8999938964844,318.94989013671875,318.510009765625,318.5801086425781,263812
2025-06-05 15:06:00,318.5909118652344,318.75,318.20001220703125,318.4150085449219,264872
2025-06-05 15:07:00,318.4100036621094,318.8299865722656,318.4100036621094,318.82000732421875,167066
2025-06-05 15:08:00,318.70001220703125,319.2300109863281,318.5799865722656,318.75,332348
2025-06-05 15:09:00,318.7001037597656,319.089111328125,318.6000061035156,318.8800048828125,163980
2025-06-05 15:10:00,318.94500732421875,319.04998779296875,318.75,318.9599914550781,116906
2025-06-05 15:11:00,318.95001220703125,319.19000244140625,318.79998779296875,319.135009765625,172294
2025-06-05 15:12:00,319.14990234375,319.4700012207031,319.0,319.385009765625,273494
2025-06-05 15:13:00,319.42999267578125,319.5299987792969,319.1499938964844,319.29901123046875,152053
2025-06-05 15:14:00,319.29998779296875,319.44000244140625,319.07000732421875,319.31500244140625,158492
2025-06-05 15:15:00,319.2900085449219,319.32000732421875,318.95001220703125,319.17999267578125,137537
2025-06-05 15:16:00,319.17999267578125,320.21990966796875,319.162109375,320.1199951171875,593749
2025-06-05 15:17:00,320.0946960449219,320.9700012207031,320.0899963378906,320.9599914550781,433598
2025-06-05 15:18:00,320.9549865722656,321.1398010253906,320.75,320.92999267578125,424377
2025-06-05 15:19:00,320.9800109863281,321.2200012207031,320.7300109863281,321.1199951171875,293765
2025-06-05 15:20:00,321.11761474609375,321.6499938964844,321.10980224609375,321.42999267578125,356611
2025-06-05 15:21:00,321.4010925292969,321.6600036621094,321.260009765625,321.5090026855469,297169
2025-06-05 15:22:00,321.4700012207031,321.5199890136719,321.0,321.3699951171875,262795
2025-06-05 15:23:00,321.3399963378906,321.8999938964844,321.0199890136719,321.760009765625,307344
2025-06-05 15:24:00,321.760009765625,322.3500061035156,321.6000061035156,322.2799987792969,414994
2025-06-05 15:25:00,322.2799987792969,322.4224853515625,321.6531982421875,321.739990234375,378025
2025-06-05 15:26:00,321.7550048828125,322.0392150878906,321.3299865722656,321.45001220703125,327635
2025-06-05 15:27:00,321.4949951171875,321.77978515625,321.4200134277344,321.6000061035156,194688
2025-06-05 15:28:00,321.5486145019531,321.7799987792969,321.10101318359375,321.27099609375,231729
2025-06-05 15:29:00,321.3699951171875,321.8399963378906,321.29998779296875,321.68499755859375,175763
2025-06-05 15:30:00,321.67999267578125,321.8793029785156,321.20001220703125,321.302490234375,173833
2025-06-05 15:31:00,321.3692932128906,321.4200134277344,320.7200012207031,320.8457946777344,341263
2025-06-05 15:32:00,320.8900146484375,321.2598876953125,320.6000061035156,321.159912109375,240010
2025-06-05 15:33:00,321.0625,321.3399963378906,320.8800964355469,320.94500732421875,152799
2025-06-05 15:35:00,320.7300109863281,320.7300109863281,319.8406066894531,320.26458740234375,594719
2025-06-05 15:36:00,320.2825012207031,321.1366882324219,320.2620849609375,321.07000732421875,218279
2025-06-05 15:37:00,321.0400085449219,321.5799865722656,321.0,321.114990234375,270276
2025-06-05 15:38:00,321.114990234375,321.45001220703125,320.8599853515625,321.43121337890625,225663
2025-06-05 15:39:00,321.44989013671875,321.54998779296875,321.20001220703125,321.4200134277344,157127
2025-06-05 15:40:00,321.4700012207031,321.7200012207031,321.2799987792969,321.3796081542969,141148
2025-06-05 15:41:00,321.3450012207031,321.4750061035156,321.05999755859375,321.29998779296875,156127
2025-06-05 15:42:00,321.30499267578125,321.4599914550781,321.1300048828125,321.4198913574219,142154
2025-06-05 15:43:00,321.3900146484375,321.44000244140625,321.04998779296875,321.2950134277344,144504
2025-06-05 15:44:00,321.2976989746094,321.67999267578125,321.2099914550781,321.2701110839844,161288
2025-06-05 15:45:00,321.275390625,321.3550109863281,320.6600036621094,320.6600036621094,237545
2025-06-05 15:46:00,320.6650085449219,320.8284912109375,320.25,320.4649963378906,251958
2025-06-05 15:47:00,320.4700012207031,320.7200012207031,320.340087890625,320.65740966796875,131221
2025-06-05 15:48:00,320.67999267578125,321.0299987792969,320.64080810546875,320.8507080078125,153602
2025-06-05 15:49:00,320.8399963378906,321.20001220703125,320.66009521484375,321.0799865722656,115136
2025-06-05 15:50:00,321.0403137207031,321.1199035644531,320.5,320.8299865722656,147050
2025-06-05 15:51:00,320.8299865722656,321.06878662109375,320.79998779296875,320.91839599609375,130276
2025-06-05 15:52:00,320.8699951171875,320.92498779296875,320.5434875488281,320.59100341796875,102221
2025-06-05 15:53:00,320.6076965332031,320.635009765625,320.29998779296875,320.5,170841
2025-06-05 15:54:00,320.5400085449219,321.1400146484375,320.5,321.0,203686
2025-06-05 15:55:00,320.95001220703125,320.9800109863281,320.6300048828125,320.8399963378906,122017
2025-06-05 15:56:00,320.885009765625,321.9299011230469,320.8599853515625,321.6300048828125,355067
2025-06-05 15:57:00,321.6369934082031,321.70001220703125,321.3800048828125,321.45001220703125,195263
2025-06-05 15:58:00,321.4884948730469,322.1400146484375,321.3599853515625,322.07501220703125,232733
2025-06-05 15:59:00,322.04998779296875,322.9800109863281,321.760009765625,322.54998779296875,567160
2025-06-05 16:00:00,322.510009765625,322.56640625,321.80999755859375,321.8949890136719,270802
2025-06-05 16:01:00,321.95001220703125,321.989990234375,318.5799865722656,318.9049987792969,1005938
2025-06-05 16:02:00,318.95001220703125,319.9200134277344,317.8399963378906,318.5050048828125,892322
2025-06-05 16:03:00,318.5,319.05999755859375,317.9700012207031,319.0050048828125,502498
2025-06-05 16:04:00,318.95001220703125,319.54998779296875,318.8699951171875,319.45001220703125,337006
2025-06-05 16:05:00,319.4700012207031,319.5400085449219,318.57000732421875,318.9800109863281,343909
2025-06-05 16:06:00,318.92999267578125,319.1300048828125,317.10418701171875,317.5061950683594,725574
2025-06-05 16:07:00,317.5450134277344,317.8995056152344,316.3399963378906,317.510009765625,787820
2025-06-05 16:08:00,317.5199890136719,317.6099853515625,316.5,317.17498779296875,454072
2025-06-05 16:09:00,317.1499938964844,317.45001220703125,315.8800048828125,316.489501953125,624692
2025-06-05 16:10:00,316.4700012207031,316.489990234375,315.010009765625,315.42498779296875,583740
2025-06-05 16:11:00,315.4988098144531,316.5,315.3999938964844,316.2699890136719,503491
2025-06-05 16:12:00,316.2590026855469,316.3799133300781,314.260009765625,315.2550048828125,893395
2025-06-05 16:13:00,315.2099914550781,315.9100036621094,314.7890930175781,315.35009765625,457397
2025-06-05 16:14:00,315.44000244140625,315.739990234375,314.7900085449219,314.79998779296875,423715
2025-06-05 16:15:00,314.56500244140625,314.7799987792969,314.3013916015625,314.3599853515625,468650
2025-06-05 16:16:00,314.42999267578125,314.42999267578125,313.5899963378906,313.65301513671875,651701
2025-06-05 16:17:00,313.6549987792969,313.7381896972656,312.989990234375,313.1289978027344,796600
2025-06-05 16:18:00,313.04998779296875,313.3699951171875,312.25,313.2650146484375,817298
2025-06-05 16:19:00,313.32000732421875,313.8999938964844,313.22100830078125,313.7149963378906,586820
2025-06-05 16:20:00,313.69000244140625,314.8699951171875,313.3999938964844,314.7392883300781,770160
2025-06-05 16:21:00,314.68499755859375,315.3399963378906,314.42999267578125,314.9117126464844,600762
2025-06-05 16:22:00,314.9100036621094,314.9999084472656,313.8999938964844,314.4800109863281,445575
2025-06-05 16:23:00,314.4750061035156,314.6499938964844,313.9100036621094,314.4010925292969,356344
2025-06-05 16:24:00,314.4100036621094,314.44989013671875,313.2900085449219,313.7900085449219,475015
2025-06-05 16:25:00,313.739990234375,313.95001220703125,313.2300109863281,313.489990234375,401232
2025-06-05 16:26:00,313.45001220703125,314.6300048828125,313.4222106933594,314.3869934082031,384989
2025-06-05 16:27:00,314.3900146484375,314.45001220703125,313.8699951171875,314.2099914550781,305478
2025-06-05 16:28:00,314.15008544921875,314.29998779296875,313.70001220703125,313.72369384765625,267162
2025-06-05 16:29:00,313.7615966796875,314.0,313.32049560546875,313.6700134277344,347780
2025-06-05 16:30:00,313.6700134277344,313.79998779296875,313.2200012207031,313.5929870605469,270497
2025-06-05 16:32:00,312.989990234375,313.8193054199219,312.82000732421875,312.8500061035156,1028989
2025-06-05 16:33:00,312.8599853515625,313.0199890136719,311.6000061035156,311.8539123535156,1084903
2025-06-05 16:34:00,311.92999267578125,312.17999267578125,311.0400085449219,312.1300048828125,980356
2025-06-05 16:35:00,312.1499938964844,312.8399963378906,311.8699951171875,312.51080322265625,525931
2025-06-05 16:36:00,312.5,312.6000061035156,312.0199890136719,312.34991455078125,368826
2025-06-05 16:37:00,312.2699890136719,312.385009765625,311.7099914550781,312.18109130859375,432469
2025-06-05 16:38:00,312.22821044921875,312.32989501953125,310.5,310.6400146484375,750759
2025-06-05 16:39:00,310.6199951171875,310.6400146484375,309.54998779296875,310.29998779296875,1152967
2025-06-05 16:40:00,310.2799987792969,310.4700012207031,308.760009765625,309.010009765625,931117
2025-06-05 16:41:00,309.0299987792969,309.6499938964844,308.8800048828125,309.6400146484375,634019
2025-06-05 16:42:00,309.6300048828125,309.63031005859375,308.5,308.6000061035156,562314
2025-06-05 16:43:00,308.6300048828125,308.9751892089844,307.70001220703125,307.8699951171875,923138
2025-06-05 16:44:00,307.8500061035156,309.19000244140625,307.54998779296875,308.32000732421875,929623
2025-06-05 16:45:00,308.32000732421875,308.3599853515625,307.3299865722656,307.768310546875,715215
2025-06-05 16:46:00,307.739990234375,307.8500061035156,306.3800048828125,306.8127136230469,988509
2025-06-05 16:47:00,306.8840026855469,306.9800109863281,305.20001220703125,306.32000732421875,1255004
2025-06-05 16:48:00,306.32000732421875,306.489990234375,304.8258972167969,304.8399963378906,1159470
2025-06-05 16:49:00,305.010009765625,306.1300048828125,304.419189453125,306.0,1111720
2025-06-05 16:50:00,305.9800109863281,305.9800109863281,304.6247863769531,305.0375061035156,826274
2025-06-05 16:51:00,305.0163879394531,305.33990478515625,304.1050109863281,304.2799987792969,712678
2025-06-05 16:52:00,304.3299865722656,304.42999267578125,302.54998779296875,302.7449951171875,1097411
2025-06-05 16:53:00,302.70001220703125,304.5889892578125,302.6000061035156,303.8999938964844,881898
2025-06-05 16:54:00,303.92999267578125,305.4100036621094,303.68499755859375,305.2300109863281,924109
2025-06-05 16:55:00,305.2572021484375,305.3800048828125,303.94000244140625,304.5199890136719,626844
2025-06-05 16:56:00,304.4800109863281,304.70001220703125,303.70001220703125,304.0899963378906,551487
2025-06-05 16:57:00,304.1050109863281,304.831787109375,303.8700866699219,304.1700134277344,539992
2025-06-05 16:58:00,304.16009521484375,304.4599914550781,303.18011474609375,303.2367858886719,627712
2025-06-05 16:59:00,303.239990234375,303.4939880371094,301.82000732421875,302.0459899902344,996678
2025-06-05 17:00:00,302.05999755859375,303.0,301.5,302.9800109863281,905746
2025-06-05 17:01:00,302.92999267578125,303.2998962402344,302.07000732421875,302.57000732421875,604086
2025-06-05 17:02:00,302.57501220703125,303.2699890136719,302.2550048828125,302.94500732421875,537146
2025-06-05 17:03:00,302.94500732421875,303.8999938964844,302.7160949707031,303.4700012207031,563226
2025-06-05 17:04:00,303.94000244140625,303.94000244140625,303.2699890136719,303.3299865722656,701742
2025-06-05 17:05:00,303.42999267578125,303.8599853515625,303.0000915527344,303.5199890136719,397655
2025-06-05 17:06:00,303.5263977050781,304.7099914550781,303.30999755859375,304.5050048828125,531015
2025-06-05 17:07:00,304.568115234375,305.989990234375,304.32000732421875,305.9599914550781,824488
2025-06-05 17:08:00,305.92999267578125,306.3229064941406,305.54998779296875,306.32000732421875,758427
2025-06-05 17:09:00,306.2524108886719,306.29669189453125,305.6000061035156,305.760009765625,488870
2025-06-05 17:10:00,305.760009765625,305.760009765625,305.010009765625,305.1300048828125,482820
2025-06-05 17:11:00,305.1300048828125,306.3999938964844,305.010009765625,305.80010986328125,518479
2025-06-05 17:12:00,305.80120849609375,306.2637939453125,305.3699951171875,305.489990234375,391854
2025-06-05 17:13:00,305.510009765625,305.70989990234375,304.42999267578125,304.7799987792969,513537
2025-06-05 17:14:00,304.7200012207031,305.75,304.54998779296875,305.2300109863281,373116
2025-06-05 17:15:00,305.2099914550781,305.59991455078125,304.510009765625,304.5899963378906,399651
2025-06-05 17:16:00,304.6199951171875,304.77349853515625,303.61029052734375,304.489990234375,605731
2025-06-05 17:17:00,304.50469970703125,304.6600036621094,303.3999938964844,303.489990234375,407770
2025-06-05 17:18:00,303.489990234375,304.1499938964844,303.3399963378906,303.6700134277344,372554
2025-06-05 17:19:00,303.67498779296875,304.30999755859375,303.45001220703125,303.93499755859375,318566
2025-06-05 17:20:00,303.93499755859375,304.2900085449219,303.3699951171875,303.7200012207031,291377
2025-06-05 17:21:00,303.6700134277344,303.8700866699219,303.3410949707031,303.7250061035156,237171
2025-06-05 17:22:00,303.8277893066406,303.95001220703125,302.5400085449219,302.7298889160156,562911
2025-06-05 17:23:00,302.7200012207031,303.07861328125,302.25,302.7300109863281,444377
2025-06-05 17:24:00,302.75,303.39990234375,302.5,303.1986083984375,368697
2025-06-05 17:25:00,303.1099853515625,303.22869873046875,302.4700012207031,302.6199951171875,264783
2025-06-05 17:26:00,302.6000061035156,302.8463134765625,302.04998779296875,302.54998779296875,399302
2025-06-05 17:27:00,302.57000732421875,303.20001220703125,302.04010009765625,303.14990234375,335421
2025-06-05 17:28:00,303.1600036621094,303.8387145996094,303.1099853515625,303.42999267578125,422551
2025-06-05 17:29:00,303.44500732421875,303.6600036621094,301.8901062011719,302.3500061035156,610011
2025-06-05 17:30:00,302.3599853515625,302.7210998535156,301.67999267578125,302.48199462890625,459279
2025-06-05 17:31:00,302.42181396484375,302.8330078125,302.0,302.819091796875,298947
2025-06-05 17:32:00,302.82000732421875,304.2099914550781,302.7799987792969,303.75,437461
2025-06-05 17:33:00,303.6400146484375,303.9700012207031,303.3299865722656,303.3299865722656,287466
2025-06-05 17:34:00,303.33099365234375,303.54998779296875,302.8999938964844,303.0950012207031,284223
2025-06-05 17:35:00,303.0899963378906,303.3500061035156,302.5799865722656,302.9599914550781,333168
2025-06-05 17:36:00,302.95001220703125,303.1885070800781,302.6499938964844,303.1299133300781,215780
2025-06-05 17:37:00,303.0799865722656,303.57000732421875,302.8800048828125,303.2402038574219,257518
2025-06-05 17:38:00,303.2300109863281,303.6600036621094,302.8399963378906,303.2900085449219,313390
2025-06-05 17:39:00,303.3572998046875,304.13909912109375,303.0981140136719,303.80999755859375,366718
2025-06-05 17:40:00,303.82000732421875,304.3399963378906,303.6400146484375,304.1700134277344,307109
2025-06-05 17:41:00,304.1466979980469,305.0,304.0530090332031,304.0870056152344,454890
2025-06-05 17:42:00,304.1123962402344,304.45001220703125,303.32000732421875,303.70001220703125,392982
2025-06-05 17:43:00,303.6099853515625,304.8699035644531,303.5799865722656,304.6600036621094,353077
2025-06-05 17:44:00,304.6600036621094,304.8550109863281,303.94000244140625,303.9800109863281,248169
2025-06-05 17:45:00,303.989990234375,304.019287109375,303.1000061035156,303.8500061035156,354428
2025-06-05 17:46:00,303.82000732421875,303.95001220703125,303.04998779296875,303.2799987792969,291544
2025-06-05 17:47:00,303.2799987792969,303.54998779296875,303.07440185546875,303.32000732421875,244289
2025-06-05 17:48:00,303.3500061035156,303.6700134277344,302.9100036621094,302.9849853515625,331338
2025-06-05 17:49:00,302.9731140136719,303.5400085449219,302.95001220703125,303.07000732421875,207536
2025-06-05 17:50:00,303.04998779296875,303.5400085449219,302.8299865722656,302.9390869140625,285465
2025-06-05 17:51:00,302.89990234375,303.3299865722656,302.82000732421875,302.989990234375,189731
2025-06-05 17:52:00,302.989990234375,303.3999938964844,302.910888671875,303.0299987792969,216952
2025-06-05 17:53:00,303.0,303.7406005859375,302.97100830078125,303.3949890136719,232761
2025-06-05 17:54:00,303.3800048828125,303.4910888671875,303.0,303.17498779296875,188750
2025-06-05 17:55:00,303.17999267578125,303.25,302.54998779296875,302.6549987792969,340385
2025-06-05 17:56:00,302.63299560546875,303.3999938964844,302.5400085449219,303.260009765625,304259
2025-06-05 17:57:00,303.260009765625,303.6700134277344,302.7500915527344,303.07000732421875,259116
2025-06-05 17:58:00,303.0,303.0530090332031,302.25,302.5050048828125,324031
2025-06-05 17:59:00,302.4700012207031,302.94000244140625,302.4599914550781,302.6000061035156,185736
2025-06-05 18:00:00,302.6300048828125,303.0899963378906,302.18011474609375,303.0899963378906,307505
2025-06-05 18:01:00,303.0899963378906,303.3299865722656,301.8999938964844,301.94500732421875,439384
2025-06-05 18:02:00,301.80999755859375,301.9599914550781,300.6000061035156,300.7850036621094,1000336
2025-06-05 18:03:00,300.8169860839844,301.22821044921875,300.28118896484375,300.5400085449219,743226
2025-06-05 18:04:00,300.5,301.9200134277344,300.4200134277344,301.625,602883
2025-06-05 18:05:00,301.635009765625,301.66241455078125,301.1499938964844,301.43499755859375,328953
2025-06-05 18:06:00,301.5188903808594,302.29998779296875,301.42999267578125,302.1099853515625,572815
2025-06-05 18:07:00,302.1050109863281,302.1400146484375,301.3999938964844,301.7049865722656,390671
2025-06-05 18:08:00,301.7300109863281,302.80999755859375,301.0,302.5586853027344,614025
2025-06-05 18:09:00,302.4200134277344,302.5535888671875,301.9100036621094,302.1400146484375,299725
2025-06-05 18:10:00,302.1300048828125,302.4307861328125,300.79998779296875,300.8699951171875,423952
2025-06-05 18:11:00,300.8533935546875,301.20001220703125,300.69000244140625,300.7799987792969,385490
2025-06-05 18:12:00,300.760009765625,301.1499938964844,300.2099914550781,300.3349914550781,424257
2025-06-05 18:13:00,300.30999755859375,300.8299865722656,299.54998779296875,299.82000732421875,1329226
2025-06-05 18:14:00,299.8586120605469,299.95001220703125,299.2200012207031,299.6817932128906,709536
2025-06-05 18:15:00,299.69000244140625,300.69000244140625,299.3299865722656,300.3699951171875,672369
2025-06-05 18:16:00,300.3699951171875,300.3900146484375,299.0,299.0350036621094,577342
2025-06-05 18:17:00,299.04010009765625,299.4198913574219,298.7099914550781,299.1000061035156,714117
2025-06-05 18:18:00,299.1000061035156,299.1000061035156,298.29998779296875,298.6105041503906,603042
2025-06-05 18:19:00,298.6300048828125,299.6799011230469,298.3999938964844,299.45001220703125,573078
2025-06-05 18:20:00,299.44000244140625,299.739990234375,298.6300048828125,299.0061950683594,439207
2025-06-05 18:21:00,299.0150146484375,299.11199951171875,298.510009765625,298.8949890136719,441904
2025-06-05 18:22:00,298.8999938964844,299.3500061035156,298.5801086425781,298.8815002441406,474549
2025-06-05 18:23:00,298.85321044921875,299.1700134277344,298.6000061035156,298.6300048828125,412807
2025-06-05 18:24:00,298.6700134277344,299.20001220703125,298.63580322265625,298.760009765625,350612
2025-06-05 18:25:00,298.760009765625,299.54998779296875,298.1300048828125,298.2200012207031,699160
2025-06-05 18:26:00,298.17999267578125,298.82989501953125,297.79998779296875,298.662109375,695072
2025-06-05 18:27:00,298.70001220703125,298.7099914550781,298.260009765625,298.4200134277344,270589
2025-06-05 18:28:00,298.41009521484375,298.5,297.80999755859375,298.090087890625,469544
2025-06-05 18:29:00,298.1400146484375,298.2799072265625,297.30999755859375,297.53961181640625,520423
2025-06-05 18:30:00,297.53961181640625,298.0150146484375,296.90008544921875,296.9549865722656,661795
2025-06-05 18:31:00,296.9549865722656,297.35931396484375,296.6700134277344,296.80499267578125,604017
